feature,threshold,direction,tp,tn,fp,fn,accuracy,balanced_accuracy,precision,recall,specificity
pair_js_divergence,0.006153218077499937,>=,43,57,43,57,0.5,0.5,0.5,0.43,0.57
pair_js_divergence,0.006153218077499937,<=,58,42,58,42,0.5,0.5,0.5,0.58,0.42
pair_js_divergence,0.0062365717089009854,>=,42,58,42,58,0.5,0.5,0.5,0.42,0.58
pair_js_divergence,0.0062365717089009854,<=,59,41,59,41,0.5,0.5,0.5,0.59,0.41
pair_js_divergence,0.006246713249202488,>=,41,59,41,59,0.5,0.5,0.5,0.41,0.59
pair_js_divergence,0.006246713249202488,<=,60,40,60,40,0.5,0.5,0.5,0.6,0.4
pair_js_divergence,0.00626408735676232,>=,40,60,40,60,0.5,0.5,0.5,0.4,0.6
pair_js_divergence,0.00626408735676232,<=,61,39,61,39,0.5,0.5,0.5,0.61,0.39
pair_js_divergence,0.006275646766986702,>=,39,61,39,61,0.5,0.5,0.5,0.39,0.61
pair_js_divergence,0.006275646766986702,<=,62,38,62,38,0.5,0.5,0.5,0.62,0.38
pair_js_divergence,0.006431162616900606,>=,38,62,38,62,0.5,0.5,0.5,0.38,0.62
pair_js_divergence,0.006431162616900606,<=,63,37,63,37,0.5,0.5,0.5,0.63,0.37
pair_js_divergence,0.006603947474295437,>=,37,63,37,63,0.5,0.5,0.5,0.37,0.63
pair_js_divergence,0.006603947474295437,<=,64,36,64,36,0.5,0.5,0.5,0.64,0.36
pair_js_divergence,0.006650428827623508,>=,36,64,36,64,0.5,0.5,0.5,0.36,0.64
pair_js_divergence,0.006650428827623508,<=,65,35,65,35,0.5,0.5,0.5,0.65,0.35
pair_js_divergence,0.006705324466400309,>=,35,65,35,65,0.5,0.5,0.5,0.35,0.65
pair_js_divergence,0.006705324466400309,<=,66,34,66,34,0.5,0.5,0.5,0.66,0.34
pair_js_divergence,0.006775175033788999,>=,34,66,34,66,0.5,0.5,0.5,0.34,0.66
pair_js_divergence,0.006775175033788999,<=,67,33,67,33,0.5,0.5,0.5,0.67,0.33
pair_js_divergence,0.006883847995474403,>=,33,67,33,67,0.5,0.5,0.5,0.33,0.67
pair_js_divergence,0.006883847995474403,<=,68,32,68,32,0.5,0.5,0.5,0.68,0.32
pair_js_divergence,0.006981343513350826,>=,32,68,32,68,0.5,0.5,0.5,0.32,0.68
pair_js_divergence,0.006981343513350826,<=,69,31,69,31,0.5,0.5,0.5,0.69,0.31
pair_js_divergence,0.007170002751195291,>=,31,69,31,69,0.5,0.5,0.5,0.31,0.69
pair_js_divergence,0.007170002751195291,<=,70,30,70,30,0.5,0.5,0.5,0.7,0.3
pair_js_divergence,0.0072213570770261765,>=,30,70,30,70,0.5,0.5,0.5,0.3,0.7
pair_js_divergence,0.0072213570770261765,<=,71,29,71,29,0.5,0.5,0.5,0.71,0.29
pair_js_divergence,0.007313247458822452,>=,29,71,29,71,0.5,0.5,0.5,0.29,0.71
pair_js_divergence,0.007313247458822452,<=,72,28,72,28,0.5,0.5,0.5,0.72,0.28
pair_js_divergence,0.0077635080498138515,>=,28,72,28,72,0.5,0.5,0.5,0.28,0.72
pair_js_divergence,0.0077635080498138515,<=,73,27,73,27,0.5,0.5,0.5,0.73,0.27
pair_js_divergence,0.008080667385705927,>=,27,73,27,73,0.5,0.5,0.5,0.27,0.73
pair_js_divergence,0.008080667385705927,<=,74,26,74,26,0.5,0.5,0.5,0.74,0.26
pair_js_divergence,0.008446202741677662,>=,26,74,26,74,0.5,0.5,0.5,0.26,0.74
pair_js_divergence,0.008446202741677662,<=,75,25,75,25,0.5,0.5,0.5,0.75,0.25
pair_js_divergence,0.00863484804695449,>=,25,75,25,75,0.5,0.5,0.5,0.25,0.75
pair_js_divergence,0.00863484804695449,<=,76,24,76,24,0.5,0.5,0.5,0.76,0.24
pair_js_divergence,0.009083964793533402,>=,24,76,24,76,0.5,0.5,0.5,0.24,0.76
pair_js_divergence,0.009083964793533402,<=,77,23,77,23,0.5,0.5,0.5,0.77,0.23
pair_js_divergence,0.00927711002847452,>=,23,77,23,77,0.5,0.5,0.5,0.23,0.77
pair_js_divergence,0.00927711002847452,<=,78,22,78,22,0.5,0.5,0.5,0.78,0.22
pair_js_divergence,0.01024159218689484,>=,22,78,22,78,0.5,0.5,0.5,0.22,0.78
pair_js_divergence,0.01024159218689484,<=,79,21,79,21,0.5,0.5,0.5,0.79,0.21
pair_js_divergence,0.010245232181794357,>=,21,79,21,79,0.5,0.5,0.5,0.21,0.79
pair_js_divergence,0.010245232181794357,<=,80,20,80,20,0.5,0.5,0.5,0.8,0.2
pair_js_divergence,0.011065540669391407,>=,20,80,20,80,0.5,0.5,0.5,0.2,0.8
pair_js_divergence,0.011065540669391407,<=,81,19,81,19,0.5,0.5,0.5,0.81,0.19
pair_js_divergence,0.011230476052739934,>=,19,81,19,81,0.5,0.5,0.5,0.19,0.81
pair_js_divergence,0.011230476052739934,<=,82,18,82,18,0.5,0.5,0.5,0.82,0.18
pair_js_divergence,0.013095212412024458,>=,18,82,18,82,0.5,0.5,0.5,0.18,0.82
pair_js_divergence,0.013095212412024458,<=,83,17,83,17,0.5,0.5,0.5,0.83,0.17
pair_js_divergence,0.01327360094506888,>=,17,83,17,83,0.5,0.5,0.5,0.17,0.83
pair_js_divergence,0.01327360094506888,<=,84,16,84,16,0.5,0.5,0.5,0.84,0.16
pair_js_divergence,0.01352164455436753,>=,16,84,16,84,0.5,0.5,0.5,0.16,0.84
pair_js_divergence,0.01352164455436753,<=,85,15,85,15,0.5,0.5,0.5,0.85,0.15
pair_js_divergence,0.015850791114824413,>=,15,85,15,85,0.5,0.5,0.5,0.15,0.85
pair_js_divergence,0.015850791114824413,<=,86,14,86,14,0.5,0.5,0.5,0.86,0.14
pair_js_divergence,0.0160661080486698,>=,14,86,14,86,0.5,0.5,0.5,0.14,0.86
pair_js_divergence,0.0160661080486698,<=,87,13,87,13,0.5,0.5,0.5,0.87,0.13
pair_js_divergence,0.016542082591490648,>=,13,87,13,87,0.5,0.5,0.5,0.13,0.87
pair_js_divergence,0.016542082591490648,<=,88,12,88,12,0.5,0.5,0.5,0.88,0.12
pair_js_divergence,0.016627987669316044,>=,12,88,12,88,0.5,0.5,0.5,0.12,0.88
pair_js_divergence,0.016627987669316044,<=,89,11,89,11,0.5,0.5,0.5,0.89,0.11
pair_js_divergence,0.01939718830809241,>=,11,89,11,89,0.5,0.5,0.5,0.11,0.89
pair_js_divergence,0.01939718830809241,<=,90,10,90,10,0.5,0.5,0.5,0.9,0.1
pair_js_divergence,0.019769520288147532,>=,10,90,10,90,0.5,0.5,0.5,0.1,0.9
pair_js_divergence,0.019769520288147532,<=,91,9,91,9,0.5,0.5,0.5,0.91,0.09
pair_js_divergence,0.019890284604751958,>=,9,91,9,91,0.5,0.5,0.5,0.09,0.91
pair_js_divergence,0.019890284604751958,<=,92,8,92,8,0.5,0.5,0.5,0.92,0.08
pair_js_divergence,0.023183000330597982,>=,8,92,8,92,0.5,0.5,0.5,0.08,0.92
pair_js_divergence,0.023183000330597982,<=,93,7,93,7,0.5,0.5,0.5,0.93,0.07
pair_js_divergence,0.02357579252034625,>=,7,93,7,93,0.5,0.5,0.5,0.07,0.93
pair_js_divergence,0.02357579252034625,<=,94,6,94,6,0.5,0.5,0.5,0.94,0.06
pair_js_divergence,0.025247554003007912,>=,6,94,6,94,0.5,0.5,0.5,0.06,0.94
pair_js_divergence,0.025247554003007912,<=,95,5,95,5,0.5,0.5,0.5,0.95,0.05
pair_js_divergence,0.025549973581374626,>=,5,95,5,95,0.5,0.5,0.5,0.05,0.95
pair_js_divergence,0.025549973581374626,<=,96,4,96,4,0.5,0.5,0.5,0.96,0.04
pair_js_divergence,0.0324627194785878,>=,4,96,4,96,0.5,0.5,0.5,0.04,0.96
pair_js_divergence,0.0324627194785878,<=,97,3,97,3,0.5,0.5,0.5,0.97,0.03
pair_js_divergence,0.036294085213681146,>=,3,97,3,97,0.5,0.5,0.5,0.03,0.97
pair_js_divergence,0.036294085213681146,<=,98,2,98,2,0.5,0.5,0.5,0.98,0.02
pair_js_divergence,0.03915107911653749,>=,2,98,2,98,0.5,0.5,0.5,0.02,0.98
pair_js_divergence,0.03915107911653749,<=,99,1,99,1,0.5,0.5,0.5,0.99,0.01
pair_js_divergence,0.04039161208448934,>=,1,99,1,99,0.5,0.5,0.5,0.01,0.99
pair_js_divergence,0.04039161208448934,<=,100,0,100,0,0.5,0.5,0.5,1.0,0.0
pair_cosine_similarity,0.7236018746009408,>=,100,0,100,0,0.5,0.5,0.5,1.0,0.0
pair_cosine_similarity,0.7236018746009408,<=,1,99,1,99,0.5,0.5,0.5,0.01,0.99
pair_cosine_similarity,0.7399478182767418,>=,99,1,99,1,0.5,0.5,0.5,0.99,0.01
pair_cosine_similarity,0.7399478182767418,<=,2,98,2,98,0.5,0.5,0.5,0.02,0.98
pair_cosine_similarity,0.7603690542590479,>=,98,2,98,2,0.5,0.5,0.5,0.98,0.02
pair_cosine_similarity,0.7603690542590479,<=,3,97,3,97,0.5,0.5,0.5,0.03,0.97
pair_cosine_similarity,0.7873246913893588,>=,97,3,97,3,0.5,0.5,0.5,0.97,0.03
pair_cosine_similarity,0.7873246913893588,<=,4,96,4,96,0.5,0.5,0.5,0.04,0.96
pair_cosine_similarity,0.795414522010188,>=,96,4,96,4,0.5,0.5,0.5,0.96,0.04
pair_cosine_similarity,0.795414522010188,<=,5,95,5,95,0.5,0.5,0.5,0.05,0.95
pair_cosine_similarity,0.835231648372318,>=,95,5,95,5,0.5,0.5,0.5,0.95,0.05
pair_cosine_similarity,0.835231648372318,<=,6,94,6,94,0.5,0.5,0.5,0.06,0.94
pair_cosine_similarity,0.8427913730052622,>=,94,6,94,6,0.5,0.5,0.5,0.94,0.06
pair_cosine_similarity,0.8427913730052622,<=,7,93,7,93,0.5,0.5,0.5,0.07,0.93
pair_cosine_similarity,0.8928859747820974,>=,93,7,93,7,0.5,0.5,0.5,0.93,0.07
pair_cosine_similarity,0.8928859747820974,<=,8,92,8,92,0.5,0.5,0.5,0.08,0.92
pair_cosine_similarity,0.9047913380441792,>=,92,8,92,8,0.5,0.5,0.5,0.92,0.08
pair_cosine_similarity,0.9047913380441792,<=,9,91,9,91,0.5,0.5,0.5,0.09,0.91
pair_cosine_similarity,0.9239975018841603,>=,91,9,91,9,0.5,0.5,0.5,0.91,0.09
pair_cosine_similarity,0.9239975018841603,<=,10,90,10,90,0.5,0.5,0.5,0.1,0.9
pair_cosine_similarity,0.9240566412220584,>=,90,10,90,10,0.5,0.5,0.5,0.9,0.1
pair_cosine_similarity,0.9240566412220584,<=,11,89,11,89,0.5,0.5,0.5,0.11,0.89
pair_cosine_similarity,0.9256211374979423,>=,89,11,89,11,0.5,0.5,0.5,0.89,0.11
pair_cosine_similarity,0.9256211374979423,<=,12,88,12,88,0.5,0.5,0.5,0.12,0.88
pair_cosine_similarity,0.9258949993535545,>=,88,12,88,12,0.5,0.5,0.5,0.88,0.12
pair_cosine_similarity,0.9258949993535545,<=,13,87,13,87,0.5,0.5,0.5,0.13,0.87
pair_cosine_similarity,0.9338736701673761,>=,87,13,87,13,0.5,0.5,0.5,0.87,0.13
pair_cosine_similarity,0.9338736701673761,<=,14,86,14,86,0.5,0.5,0.5,0.14,0.86
pair_cosine_similarity,0.9357164429946911,>=,86,14,86,14,0.5,0.5,0.5,0.86,0.14
pair_cosine_similarity,0.9357164429946911,<=,15,85,15,85,0.5,0.5,0.5,0.15,0.85
pair_cosine_similarity,0.9396449075445898,>=,85,15,85,15,0.5,0.5,0.5,0.85,0.15
pair_cosine_similarity,0.9396449075445898,<=,16,84,16,84,0.5,0.5,0.5,0.16,0.84
pair_cosine_similarity,0.94339450062805,>=,84,16,84,16,0.5,0.5,0.5,0.84,0.16
pair_cosine_similarity,0.94339450062805,<=,17,83,17,83,0.5,0.5,0.5,0.17,0.83
pair_cosine_similarity,0.952511329465248,>=,83,17,83,17,0.5,0.5,0.5,0.83,0.17
pair_cosine_similarity,0.952511329465248,<=,18,82,18,82,0.5,0.5,0.5,0.18,0.82
pair_cosine_similarity,0.9527654139857508,>=,82,18,82,18,0.5,0.5,0.5,0.82,0.18
pair_cosine_similarity,0.9527654139857508,<=,19,81,19,81,0.5,0.5,0.5,0.19,0.81
pair_cosine_similarity,0.9538092854728366,>=,81,19,81,19,0.5,0.5,0.5,0.81,0.19
pair_cosine_similarity,0.9538092854728366,<=,20,80,20,80,0.5,0.5,0.5,0.2,0.8
pair_cosine_similarity,0.9595490584739393,>=,80,20,80,20,0.5,0.5,0.5,0.8,0.2
pair_cosine_similarity,0.9595490584739393,<=,21,79,21,79,0.5,0.5,0.5,0.21,0.79
pair_cosine_similarity,0.9624941918568236,>=,79,21,79,21,0.5,0.5,0.5,0.79,0.21
pair_cosine_similarity,0.9624941918568236,<=,22,78,22,78,0.5,0.5,0.5,0.22,0.78
pair_cosine_similarity,0.966094308118112,>=,78,22,78,22,0.5,0.5,0.5,0.78,0.22
pair_cosine_similarity,0.966094308118112,<=,23,77,23,77,0.5,0.5,0.5,0.23,0.77
pair_cosine_similarity,0.9671840872654034,>=,77,23,77,23,0.5,0.5,0.5,0.77,0.23
pair_cosine_similarity,0.9671840872654034,<=,24,76,24,76,0.5,0.5,0.5,0.24,0.76
pair_cosine_similarity,0.9674412821754912,>=,76,24,76,24,0.5,0.5,0.5,0.76,0.24
pair_cosine_similarity,0.9674412821754912,<=,25,75,25,75,0.5,0.5,0.5,0.25,0.75
pair_cosine_similarity,0.9707300364899656,>=,75,25,75,25,0.5,0.5,0.5,0.75,0.25
pair_cosine_similarity,0.9707300364899656,<=,26,74,26,74,0.5,0.5,0.5,0.26,0.74
pair_cosine_similarity,0.9725564857219098,>=,74,26,74,26,0.5,0.5,0.5,0.74,0.26
pair_cosine_similarity,0.9725564857219098,<=,27,73,27,73,0.5,0.5,0.5,0.27,0.73
pair_cosine_similarity,0.9759111253815403,>=,73,27,73,27,0.5,0.5,0.5,0.73,0.27
pair_cosine_similarity,0.9759111253815403,<=,28,72,28,72,0.5,0.5,0.5,0.28,0.72
pair_cosine_similarity,0.9776300011563192,>=,72,28,72,28,0.5,0.5,0.5,0.72,0.28
pair_cosine_similarity,0.9776300011563192,<=,29,71,29,71,0.5,0.5,0.5,0.29,0.71
pair_cosine_similarity,0.9781326055694259,>=,71,29,71,29,0.5,0.5,0.5,0.71,0.29
pair_cosine_similarity,0.9781326055694259,<=,30,70,30,70,0.5,0.5,0.5,0.3,0.7
pair_cosine_similarity,0.9788257666342722,>=,70,30,70,30,0.5,0.5,0.5,0.7,0.3
pair_cosine_similarity,0.9788257666342722,<=,31,69,31,69,0.5,0.5,0.5,0.31,0.69
pair_cosine_similarity,0.9789917988822202,>=,69,31,69,31,0.5,0.5,0.5,0.69,0.31
pair_cosine_similarity,0.9789917988822202,<=,32,68,32,68,0.5,0.5,0.5,0.32,0.68
pair_cosine_similarity,0.9796440209454469,>=,68,32,68,32,0.5,0.5,0.5,0.68,0.32
pair_cosine_similarity,0.9796440209454469,<=,33,67,33,67,0.5,0.5,0.5,0.33,0.67
pair_cosine_similarity,0.980112928392095,>=,67,33,67,33,0.5,0.5,0.5,0.67,0.33
pair_cosine_similarity,0.980112928392095,<=,34,66,34,66,0.5,0.5,0.5,0.34,0.66
pair_cosine_similarity,0.9803341928082479,>=,66,34,66,34,0.5,0.5,0.5,0.66,0.34
pair_cosine_similarity,0.9803341928082479,<=,35,65,35,65,0.5,0.5,0.5,0.35,0.65
pair_cosine_similarity,0.9812906903085284,>=,65,35,65,35,0.5,0.5,0.5,0.65,0.35
pair_cosine_similarity,0.9812906903085284,<=,36,64,36,64,0.5,0.5,0.5,0.36,0.64
pair_cosine_similarity,0.9817417088058366,>=,64,36,64,36,0.5,0.5,0.5,0.64,0.36
pair_cosine_similarity,0.9817417088058366,<=,37,63,37,63,0.5,0.5,0.5,0.37,0.63
pair_cosine_similarity,0.9818316154621088,>=,63,37,63,37,0.5,0.5,0.5,0.63,0.37
pair_cosine_similarity,0.9818316154621088,<=,38,62,38,62,0.5,0.5,0.5,0.38,0.62
pair_cosine_similarity,0.9821475136121989,>=,62,38,62,38,0.5,0.5,0.5,0.62,0.38
pair_cosine_similarity,0.9821475136121989,<=,39,61,39,61,0.5,0.5,0.5,0.39,0.61
pair_cosine_similarity,0.9828467906449389,>=,61,39,61,39,0.5,0.5,0.5,0.61,0.39
pair_cosine_similarity,0.9828467906449389,<=,40,60,40,60,0.5,0.5,0.5,0.4,0.6
pair_cosine_similarity,0.9832017159064668,>=,60,40,60,40,0.5,0.5,0.5,0.6,0.4
pair_cosine_similarity,0.9832017159064668,<=,41,59,41,59,0.5,0.5,0.5,0.41,0.59
pair_cosine_similarity,0.9832235189052159,>=,59,41,59,41,0.5,0.5,0.5,0.59,0.41
pair_cosine_similarity,0.9832235189052159,<=,42,58,42,58,0.5,0.5,0.5,0.42,0.58
pair_cosine_similarity,0.9833617322035154,>=,58,42,58,42,0.5,0.5,0.5,0.58,0.42
pair_cosine_similarity,0.9833617322035154,<=,43,57,43,57,0.5,0.5,0.5,0.43,0.57
pair_cosine_similarity,0.9835907760225409,>=,57,43,57,43,0.5,0.5,0.5,0.57,0.43
pair_cosine_similarity,0.9835907760225409,<=,44,56,44,56,0.5,0.5,0.5,0.44,0.56
pair_cosine_similarity,0.9836069445527443,>=,56,44,56,44,0.5,0.5,0.5,0.56,0.44
pair_cosine_similarity,0.9836069445527443,<=,45,55,45,55,0.5,0.5,0.5,0.45,0.55
pair_cosine_similarity,0.9841165546884327,>=,55,45,55,45,0.5,0.5,0.5,0.55,0.45
pair_cosine_similarity,0.9841165546884327,<=,46,54,46,54,0.5,0.5,0.5,0.46,0.54
pair_cosine_similarity,0.9848358490675274,>=,54,46,54,46,0.5,0.5,0.5,0.54,0.46
pair_cosine_similarity,0.9848358490675274,<=,47,53,47,53,0.5,0.5,0.5,0.47,0.53
pair_cosine_similarity,0.9855294765929711,>=,53,47,53,47,0.5,0.5,0.5,0.53,0.47
pair_cosine_similarity,0.9855294765929711,<=,48,52,48,52,0.5,0.5,0.5,0.48,0.52
pair_cosine_similarity,0.985798707003347,>=,52,48,52,48,0.5,0.5,0.5,0.52,0.48
pair_cosine_similarity,0.985798707003347,<=,49,51,49,51,0.5,0.5,0.5,0.49,0.51
pair_cosine_similarity,0.9858948976326789,>=,51,49,51,49,0.5,0.5,0.5,0.51,0.49
pair_cosine_similarity,0.9858948976326789,<=,50,50,50,50,0.5,0.5,0.5,0.5,0.5
pair_cosine_similarity,0.986112840894103,>=,50,50,50,50,0.5,0.5,0.5,0.5,0.5
pair_cosine_similarity,0.986112840894103,<=,51,49,51,49,0.5,0.5,0.5,0.51,0.49
pair_cosine_similarity,0.9864319212235698,>=,49,51,49,51,0.5,0.5,0.5,0.49,0.51
pair_cosine_similarity,0.9864319212235698,<=,52,48,52,48,0.5,0.5,0.5,0.52,0.48
pair_cosine_similarity,0.9864804998804676,>=,48,52,48,52,0.5,0.5,0.5,0.48,0.52
pair_cosine_similarity,0.9864804998804676,<=,53,47,53,47,0.5,0.5,0.5,0.53,0.47
pair_cosine_similarity,0.9865374662512743,>=,47,53,47,53,0.5,0.5,0.5,0.47,0.53
pair_cosine_similarity,0.9865374662512743,<=,54,46,54,46,0.5,0.5,0.5,0.54,0.46
pair_cosine_similarity,0.9867705182992207,>=,46,54,46,54,0.5,0.5,0.5,0.46,0.54
pair_cosine_similarity,0.9867705182992207,<=,55,45,55,45,0.5,0.5,0.5,0.55,0.45
pair_cosine_similarity,0.9868581723130505,>=,45,55,45,55,0.5,0.5,0.5,0.45,0.55
pair_cosine_similarity,0.9868581723130505,<=,56,44,56,44,0.5,0.5,0.5,0.56,0.44
pair_cosine_similarity,0.9868891887828602,>=,44,56,44,56,0.5,0.5,0.5,0.44,0.56
pair_cosine_similarity,0.9868891887828602,<=,57,43,57,43,0.5,0.5,0.5,0.57,0.43
pair_cosine_similarity,0.9869297343417438,>=,43,57,43,57,0.5,0.5,0.5,0.43,0.57
pair_cosine_similarity,0.9869297343417438,<=,58,42,58,42,0.5,0.5,0.5,0.58,0.42
pair_cosine_similarity,0.9869478890490708,>=,42,58,42,58,0.5,0.5,0.5,0.42,0.58
pair_cosine_similarity,0.9869478890490708,<=,59,41,59,41,0.5,0.5,0.5,0.59,0.41
pair_cosine_similarity,0.9871586712519357,>=,41,59,41,59,0.5,0.5,0.5,0.41,0.59
pair_cosine_similarity,0.9871586712519357,<=,60,40,60,40,0.5,0.5,0.5,0.6,0.4
pair_cosine_similarity,0.9872381640927725,>=,40,60,40,60,0.5,0.5,0.5,0.4,0.6
pair_cosine_similarity,0.9872381640927725,<=,61,39,61,39,0.5,0.5,0.5,0.61,0.39
pair_cosine_similarity,0.98786271192845,>=,39,61,39,61,0.5,0.5,0.5,0.39,0.61
pair_cosine_similarity,0.98786271192845,<=,62,38,62,38,0.5,0.5,0.5,0.62,0.38
pair_cosine_similarity,0.988063959774385,>=,38,62,38,62,0.5,0.5,0.5,0.38,0.62
pair_cosine_similarity,0.988063959774385,<=,63,37,63,37,0.5,0.5,0.5,0.63,0.37
pair_cosine_similarity,0.9881695622232038,>=,37,63,37,63,0.5,0.5,0.5,0.37,0.63
pair_cosine_similarity,0.9881695622232038,<=,64,36,64,36,0.5,0.5,0.5,0.64,0.36
pair_cosine_similarity,0.9881990234981356,>=,36,64,36,64,0.5,0.5,0.5,0.36,0.64
pair_cosine_similarity,0.9881990234981356,<=,65,35,65,35,0.5,0.5,0.5,0.65,0.35
pair_cosine_similarity,0.9883915392916918,>=,35,65,35,65,0.5,0.5,0.5,0.35,0.65
pair_cosine_similarity,0.9883915392916918,<=,66,34,66,34,0.5,0.5,0.5,0.66,0.34
pair_cosine_similarity,0.9884290300426362,>=,34,66,34,66,0.5,0.5,0.5,0.34,0.66
pair_cosine_similarity,0.9884290300426362,<=,67,33,67,33,0.5,0.5,0.5,0.67,0.33
pair_cosine_similarity,0.9886623707462048,>=,33,67,33,67,0.5,0.5,0.5,0.33,0.67
pair_cosine_similarity,0.9886623707462048,<=,68,32,68,32,0.5,0.5,0.5,0.68,0.32
pair_cosine_similarity,0.9889085514611915,>=,32,68,32,68,0.5,0.5,0.5,0.32,0.68
pair_cosine_similarity,0.9889085514611915,<=,69,31,69,31,0.5,0.5,0.5,0.69,0.31
pair_cosine_similarity,0.9889142713903495,>=,31,69,31,69,0.5,0.5,0.5,0.31,0.69
pair_cosine_similarity,0.9889142713903495,<=,70,30,70,30,0.5,0.5,0.5,0.7,0.3
pair_cosine_similarity,0.9889604663147868,>=,30,70,30,70,0.5,0.5,0.5,0.3,0.7
pair_cosine_similarity,0.9889604663147868,<=,71,29,71,29,0.5,0.5,0.5,0.71,0.29
pair_cosine_similarity,0.9894799376766691,>=,29,71,29,71,0.5,0.5,0.5,0.29,0.71
pair_cosine_similarity,0.9894799376766691,<=,72,28,72,28,0.5,0.5,0.5,0.72,0.28
pair_cosine_similarity,0.9895345464235294,>=,28,72,28,72,0.5,0.5,0.5,0.28,0.72
pair_cosine_similarity,0.9895345464235294,<=,73,27,73,27,0.5,0.5,0.5,0.73,0.27
pair_cosine_similarity,0.9897853724923686,>=,27,73,27,73,0.5,0.5,0.5,0.27,0.73
pair_cosine_similarity,0.9897853724923686,<=,74,26,74,26,0.5,0.5,0.5,0.74,0.26
pair_cosine_similarity,0.9898793382211829,>=,26,74,26,74,0.5,0.5,0.5,0.26,0.74
pair_cosine_similarity,0.9898793382211829,<=,75,25,75,25,0.5,0.5,0.5,0.75,0.25
pair_cosine_similarity,0.989962367307665,>=,25,75,25,75,0.5,0.5,0.5,0.25,0.75
pair_cosine_similarity,0.989962367307665,<=,76,24,76,24,0.5,0.5,0.5,0.76,0.24
pair_cosine_similarity,0.9903247993576741,>=,24,76,24,76,0.5,0.5,0.5,0.24,0.76
pair_cosine_similarity,0.9903247993576741,<=,77,23,77,23,0.5,0.5,0.5,0.77,0.23
pair_cosine_similarity,0.9905722235776909,>=,23,77,23,77,0.5,0.5,0.5,0.23,0.77
pair_cosine_similarity,0.9905722235776909,<=,78,22,78,22,0.5,0.5,0.5,0.78,0.22
pair_cosine_similarity,0.9906521009805979,>=,22,78,22,78,0.5,0.5,0.5,0.22,0.78
pair_cosine_similarity,0.9906521009805979,<=,79,21,79,21,0.5,0.5,0.5,0.79,0.21
pair_cosine_similarity,0.9907168556738538,>=,21,79,21,79,0.5,0.5,0.5,0.21,0.79
pair_cosine_similarity,0.9907168556738538,<=,80,20,80,20,0.5,0.5,0.5,0.8,0.2
pair_cosine_similarity,0.9915402417038419,>=,20,80,20,80,0.5,0.5,0.5,0.2,0.8
pair_cosine_similarity,0.9915402417038419,<=,81,19,81,19,0.5,0.5,0.5,0.81,0.19
pair_cosine_similarity,0.9917246070180863,>=,19,81,19,81,0.5,0.5,0.5,0.19,0.81
pair_cosine_similarity,0.9917246070180863,<=,82,18,82,18,0.5,0.5,0.5,0.82,0.18
pair_cosine_similarity,0.9917483331577255,>=,18,82,18,82,0.5,0.5,0.5,0.18,0.82
pair_cosine_similarity,0.9917483331577255,<=,83,17,83,17,0.5,0.5,0.5,0.83,0.17
pair_cosine_similarity,0.9919022146211,>=,17,83,17,83,0.5,0.5,0.5,0.17,0.83
pair_cosine_similarity,0.9919022146211,<=,84,16,84,16,0.5,0.5,0.5,0.84,0.16
pair_cosine_similarity,0.9921412776981895,>=,16,84,16,84,0.5,0.5,0.5,0.16,0.84
pair_cosine_similarity,0.9921412776981895,<=,85,15,85,15,0.5,0.5,0.5,0.85,0.15
pair_cosine_similarity,0.9922961156597464,>=,15,85,15,85,0.5,0.5,0.5,0.15,0.85
pair_cosine_similarity,0.9922961156597464,<=,86,14,86,14,0.5,0.5,0.5,0.86,0.14
pair_cosine_similarity,0.9923687430915501,>=,14,86,14,86,0.5,0.5,0.5,0.14,0.86
pair_cosine_similarity,0.9923687430915501,<=,87,13,87,13,0.5,0.5,0.5,0.87,0.13
pair_cosine_similarity,0.9927318360621822,>=,13,87,13,87,0.5,0.5,0.5,0.13,0.87
pair_cosine_similarity,0.9927318360621822,<=,88,12,88,12,0.5,0.5,0.5,0.88,0.12
pair_cosine_similarity,0.9928489330965627,>=,12,88,12,88,0.5,0.5,0.5,0.12,0.88
pair_cosine_similarity,0.9928489330965627,<=,89,11,89,11,0.5,0.5,0.5,0.89,0.11
pair_cosine_similarity,0.9930094802660988,>=,11,89,11,89,0.5,0.5,0.5,0.11,0.89
pair_cosine_similarity,0.9930094802660988,<=,90,10,90,10,0.5,0.5,0.5,0.9,0.1
pair_cosine_similarity,0.9930707865476327,>=,10,90,10,90,0.5,0.5,0.5,0.1,0.9
pair_cosine_similarity,0.9930707865476327,<=,91,9,91,9,0.5,0.5,0.5,0.91,0.09
pair_cosine_similarity,0.9931066177166671,>=,9,91,9,91,0.5,0.5,0.5,0.09,0.91
pair_cosine_similarity,0.9931066177166671,<=,92,8,92,8,0.5,0.5,0.5,0.92,0.08
pair_cosine_similarity,0.9933400378094455,>=,8,92,8,92,0.5,0.5,0.5,0.08,0.92
pair_cosine_similarity,0.9933400378094455,<=,93,7,93,7,0.5,0.5,0.5,0.93,0.07
pair_cosine_similarity,0.9933736314098898,>=,7,93,7,93,0.5,0.5,0.5,0.07,0.93
pair_cosine_similarity,0.9933736314098898,<=,94,6,94,6,0.5,0.5,0.5,0.94,0.06
pair_cosine_similarity,0.9936228800237121,>=,6,94,6,94,0.5,0.5,0.5,0.06,0.94
pair_cosine_similarity,0.9936228800237121,<=,95,5,95,5,0.5,0.5,0.5,0.95,0.05
